image_num,estimated_x,estimated_y,actual_x,actual_y,error_meters,processing_time_sec,measurement_available,feature_count,measurement_error,length_std,length_mean,inlier_count,length_confidence,inlier_confidence,cosine_confidence
01368.png,-23184.462656595628,-8938.583047353337,-23872.31695646,-4446.42662839,4544.514586870133,139.15495705604553,False,671,,,,,,,
01369.png,-23215.3878336741,-8968.416114645643,-23905.04944443,-4436.28208319,4584.3071468247845,133.46861219406128,False,761,,,,,,,
01370.png,-23246.313010752572,-8998.249181937948,-23937.86387487,-4426.55498609,4623.703106603124,135.72457814216614,False,945,,,,,,,
01371.png,-23277.238187831044,-9028.082249230254,-23971.02373525,-4417.52140941,4662.4681922230275,139.8528482913971,False,1353,,,,,,,
01372.png,-23308.163364909517,-9057.91531652256,-24004.64911366,-4409.35835115,4700.444049079434,138.55250477790833,False,1738,,,,,,,
01373.png,-23339.08854198799,-9087.748383814866,-24038.58530838,-4401.92777514,4737.7431866739,140.06753849983215,False,2163,,,,,,,
01374.png,-23370.01371906646,-9117.581451107171,-24073.01457076,-4395.4211509,4774.202352051547,142.2740089893341,False,2606,,,,,,,
01375.png,-23400.938896144933,-9147.414518399477,-24108.10078577,-4390.21028554,4809.477107885453,142.2837610244751,False,2762,,,,,,,
01376.png,-23431.864073223405,-9177.247585691783,-24143.69137085,-4385.57160236,4844.260194383141,150.87398600578308,False,3076,,,,,,,
01377.png,-23462.789250301877,-9207.080652984088,-24179.56380981,-4381.22346305,4878.797329957108,139.43499970436096,False,3361,,,,,,,
01378.png,-23493.71442738035,-9236.913720276394,-24215.56340089,-4377.65789976,4912.579064990139,140.89246559143066,False,3542,,,,,,,
01379.png,-23524.639604458822,-9266.7467875687,-24251.76290335,-4374.87713888,4945.613910481903,148.46482372283936,False,3632,,,,,,,
01380.png,-23555.564781537294,-9296.579854861006,-24288.01114747,-4372.56169347,4978.195710563867,147.72503280639648,False,3496,,,,,,,
01381.png,-23586.489958615766,-9326.412922153311,-24324.26151078,-4370.00802435,5011.013507680006,149.8989520072937,False,3452,,,,,,,
01382.png,-23617.41513569424,-9356.245989445617,-24360.38189638,-4367.17049053,5044.092975091161,145.52772092819214,False,3618,,,,,,,
01383.png,-23648.34031277271,-9386.079056737923,-24396.54254681,-4364.53333179,5076.980209805938,163.13360571861267,False,3847,,,,,,,
01384.png,-23679.265489851183,-9415.912124030228,-24432.95962068,-4362.89582208,5108.916576987784,154.52094960212708,False,4054,,,,,,,
01385.png,-23710.190666929655,-9445.745191322534,-24471.12291702,-4363.46800427,5138.925889255669,154.29033756256104,False,4042,,,,,,,
01386.png,-23741.115844008127,-9475.57825861484,-24507.92639206,-4366.30999087,5166.4901672593915,154.33016419410706,False,3771,,,,,,,
01387.png,-24550.53960976789,-4347.712785258637,-24544.6189622,-4370.73160104,23.76804467345786,54.303457260131836,True,3568,24.307225615033396,102.37979404148456,708.1836090087891,417,0.8554332623078065,1.0,0.9431002736091614
01388.png,-24550.538022593297,-4353.236883193481,-24581.1688394,-4376.1617658,38.259602464852456,1.7688817977905273,True,3457,49.11399150097475,102.26181593550471,704.1178436279297,415,0.8547660496592357,1.0,0.9566425085067749
01389.png,-24552.848290530856,-4363.4889591422325,-24617.55059324,-4382.26541348,67.3716796091959,1.5881245136260986,True,3400,84.36996878863856,108.94179735803316,706.3645324707031,240,0.8457711389090001,0.96,0.957224428653717
01390.png,-24575.56257713009,-4372.422149499743,-24653.7430317,-4388.28000557,79.77252080699569,1.5266282558441162,True,3411,66.29280079763188,107.75516409950839,703.9620513916016,351,0.8469304362550558,1.0,0.9580584764480591
01391.png,-24611.746528200965,-4375.426901209079,-24689.78076841,-4394.08420382,80.23364372703588,1.5807287693023682,True,3431,52.80695985545227,103.21651432643661,703.7765808105469,494,0.8533390892212397,1.0,0.9588311016559601
01392.png,-24657.670910094286,-4371.726370589304,-24725.74433306,-4400.23015291,73.8001119298241,1.5368475914001465,True,3535,61.50266743594251,104.94042991485728,709.1262359619141,601,0.8520144586492306,1.0,0.9582155048847198
01393.png,-24710.522249351783,-4378.218131618301,-24761.61889121,-4407.59059764,58.937327470651205,1.3609535694122314,True,3549,32.118333834397184,102.7467860835731,710.5807800292969,836,0.8554044959120103,1.0,0.9578281044960022
01394.png,-24763.73861409617,-4392.067124964002,-24797.23278752,-4415.68241142,40.98220842932048,1.1746406555175781,True,3637,8.271704679529975,101.62783318179703,710.2104339599609,925,0.8569046182338593,1.0,0.9564633965492249
01395.png,-24816.367508547806,-4405.065099355878,-24832.86293105,-4424.52563177,25.511003221491393,0.9454355239868164,True,3544,21.765070363524924,102.3927826098998,709.8828582763672,972,0.8557610154744195,1.0,0.9533734917640686
01396.png,-24875.17757325347,-4421.506624931674,-24868.54252262,-4434.27054,14.38545879630438,0.9467899799346924,True,3399,46.08122564721379,101.6363071954441,707.7492370605469,907,0.8563950310740508,1.0,0.9521767795085907
01397.png,-24934.3584973133,-4442.641593985228,-24904.14017172,-4444.76128881,30.292578427940775,0.9294826984405518,True,3207,67.88292986676662,101.0859065795284,705.3184967041016,678,0.8566804825736246,1.0,0.95299431681633
01398.png,-24989.751998172243,-4465.6739457491,-24939.57322945,-4455.6294107,51.174227056525964,0.9181132316589355,True,3087,81.69667098520212,101.01755380803526,703.2656860351562,560,0.8563593307423428,1.0,0.9530280530452728
01399.png,-25046.666380523307,-4484.3239376883585,-24975.1200177,-4466.85152856,73.64894509762667,0.9503753185272217,True,3109,100.90901664422184,100.6265283947984,701.1922760009766,400,0.8564922463654487,1.0,0.9519481658935547
01400.png,-25101.139514448998,-4505.707061404359,-25010.73250121,-4478.61577235,94.3788428908884,0.9267275333404541,True,2989,120.36680714076397,103.57797750952211,689.7336578369141,224,0.8498290226486049,0.896,0.9527029693126678
01401.png,-25152.066320464437,-4523.751418534617,-25047.88211258,-4491.42085338,109.0853547261263,0.9569492340087891,True,2897,133.0405380176347,107.39660746416736,670.4190368652344,102,0.8398067453956325,0.408,0.9521815180778503
01402.png,-25203.702340509335,-4536.040278463827,-25083.56876816,-4504.41183795,124.22734584120283,1.2242605686187744,True,3276,144.97369100705998,99.89391337998194,710.6174468994141,104,0.8594265961019647,0.416,0.9495613276958466
01403.png,-25250.949083634314,-4552.509830028344,-25118.96297386,-4518.90452246,136.19709934547,1.3173627853393555,True,3162,139.71718500256395,104.99420027298886,695.9032135009766,86,0.8491252831772682,0.344,0.9497326016426086
01404.png,-25293.49022010577,-4574.842297543863,-25154.15726817,-4534.82543603,144.96558453838247,1.2689683437347412,True,2671,137.86405818924555,106.90719277314624,658.0025024414062,90,0.8375276805536677,0.36,0.9455252587795258
01405.png,-25321.296488310796,-4605.629745642582,-25189.18909033,-4551.58013259,142.7365589902952,1.0794918537139893,True,2193,126.51697369303633,100.32674947371808,698.4667816162109,213,0.8563614589636348,0.852,0.9444987177848816
01406.png,-25317.46266575271,-4616.554469205328,-25224.31768937,-4568.33705554,104.88520203493556,1.385671854019165,True,1992,39.74788460413844,102.03180956598536,705.6033935546875,548,0.8553977907447842,1.0,0.9423382580280304
01407.png,-25332.317537099912,-4629.926369772437,-25259.73026149,-4585.12848753,85.29808224032173,1.38848876953125,True,1654,46.59166770261424,101.49838240182775,704.2843170166016,417,0.855884363815196,1.0,0.942621111869812
01408.png,-25357.89812698377,-4655.161705312955,-25295.58927883,-4601.95665495,81.93393645110832,1.162879467010498,True,1129,89.50716899694415,102.32964541672449,710.3448333740234,223,0.8559437042278816,0.892,0.943004846572876
01409.png,-25392.224026451295,-4676.596392886224,-25332.18789768,-4618.24492285,83.72114913946079,1.158416748046875,True,912,99.73931364397393,109.69158004662698,734.7909851074219,142,0.8507173029203798,0.568,0.9432913661003113
01410.png,-25429.501019079096,-4692.017094529444,-25369.5967581,-4633.86750018,83.48590184250564,3.700791120529175,False,767,,,,,,,
01411.png,-25466.778011706898,-4707.437796172664,-25407.90557298,-4648.85221684,83.05560876543109,3.7039339542388916,False,680,,,,,,,
01412.png,-25504.0550043347,-4722.858497815884,-25447.09173749,-4663.23358186,82.46177521959393,4.241101026535034,False,750,,,,,,,
01413.png,-25541.3319969625,-4738.279199459104,-25487.14889403,-4677.22866824,81.6270543724859,4.434264183044434,False,817,,,,,,,
01414.png,-25578.608989590302,-4753.6999011023245,-25528.06785939,-4690.85973988,80.64298918301273,4.774761438369751,False,871,,,,,,,
01415.png,-25615.885982218104,-4769.120602745545,-25569.63530057,-4704.00879814,79.8665928402159,5.250640630722046,False,875,,,,,,,
01416.png,-25653.162974845905,-4784.541304388765,-25611.62446295,-4717.1333661,79.17877313313353,5.638561487197876,False,860,,,,,,,
01417.png,-25627.406062807546,-4759.367689998192,-25653.81918792,-4730.63085436,39.03151163742635,4.553285837173462,True,1027,94.46990614530857,125.86060745850043,700.1921081542969,64,0.8202484632535085,0.256,0.9405368268489838
01418.png,-25636.1822414564,-4781.555293888699,-25696.47731174,-4743.36023813,71.37476994648945,1.7055611610412598,True,895,112.67850246836039,123.48635998346782,722.9509735107422,46,0.8291912390908027,0.184,0.9465872049331665
01419.png,-25666.3994367344,-4795.513591090041,-25739.64898885,-4754.44765942,83.9756371161584,1.5733013153076172,True,862,95.68261921238278,137.18731634634767,738.8412170410156,58,0.8143209756275253,0.232,0.9463297128677368
01420.png,-25711.368945688944,-4803.835640349118,-25783.1816367,-4763.9164953,82.16203948114835,1.5007784366607666,True,967,60.28669654467773,135.18380671834151,778.1747283935547,35,0.8262809086624906,0.14,0.9480467438697815
01421.png,-25743.34567464717,-4793.1900979408365,-25826.80329103,-4772.13187372,86.07335557324508,0.8280684947967529,True,833,90.80957452695075,96.05140327990982,718.2793731689453,56,0.866275704318022,0.224,0.9521165490150452
01422.png,-25797.079823434047,-4783.2375713078,-25870.34088368,-4780.36728965,73.31726580524085,0.7117271423339844,True,600,49.096552067995745,106.58461221780986,705.3642425537109,102,0.8488942226048639,0.408,0.9517263174057007
01423.png,-25853.9033509833,-4795.639223386506,-25913.76333303,-4789.52109138,60.17182887265918,0.7593955993652344,True,719,23.211481189954156,97.36864447925919,690.53076171875,98,0.8589944867381346,0.392,0.947827011346817
01424.png,-25912.545498271138,-4816.364978215922,-25957.03955744,-4798.38546243,47.989418513025434,0.7573885917663574,True,670,73.42142663444912,96.69518096147341,705.4457244873047,77,0.8629303749317521,0.308,0.946557343006134
01425.png,-25967.243256843714,-4827.510168331157,-26000.10739364,-4806.13329899,39.20487253127842,0.9793908596038818,True,531,44.01247114342083,100.61445904406246,655.7828521728516,58,0.8465735133044582,0.232,0.9480231404304504
01426.png,-26007.734190527906,-4831.902293473234,-26042.9124488,-4813.0618241,39.9058033531715,3.1013457775115967,False,404,,,,,,,
01427.png,-26048.2251242121,-4836.294418615311,-26085.46673172,-4819.49720386,40.854421465841895,3.2923994064331055,False,327,,,,,,,
01428.png,-26088.71605789629,-4840.686543757388,-26127.73986717,-4825.77117036,41.7770996338225,3.7104949951171875,False,331,,,,,,,
01429.png,-26129.206991580482,-4845.078668899465,-26169.6739303,-4832.72529895,42.310505532757425,3.94830584526062,False,379,,,,,,,
01430.png,-26169.697925264674,-4849.470794041542,-26211.32896516,-4841.90359097,42.31318996592045,4.1966233253479,False,233,,,,,,,
01431.png,-26210.188858948866,-4853.862919183619,-26252.50717957,-4852.17281399,42.35205680670612,4.7071473598480225,False,278,,,,,,,
01432.png,-26250.67979263306,-4858.255044325696,-26293.52786662,-4861.71734713,42.98773063443876,5.11205792427063,False,757,,,,,,,
01433.png,-26291.17072631725,-4862.647169467773,-26334.59517613,-4868.9163786,43.87466039393907,5.6098809242248535,False,820,,,,,,,
01434.png,-26331.661660001442,-4867.03929460985,-26375.79952736,-4873.23112207,44.570057911762106,6.257375001907349,False,798,,,,,,,
01435.png,-26372.152593685634,-4871.431419751927,-26416.64714625,-4874.08828215,44.57380537608962,6.245038747787476,False,738,,,,,,,
01436.png,-26412.643527369826,-4875.823544894004,-26456.75021884,-4871.63480057,44.3051443001479,6.801732778549194,False,685,,,,,,,
01437.png,-26453.134461054018,-4880.215670036081,-26495.94909856,-4866.49629287,44.95903129065068,7.0702245235443115,False,500,,,,,,,
01438.png,-26493.62539473821,-4884.607795178158,-26534.39919357,-4860.04644158,47.60002900995967,7.264591932296753,False,590,,,,,,,
01439.png,-26534.116328422402,-4888.999920320235,-26572.39224734,-4854.25003569,51.69719964177266,8.237303495407104,False,772,,,,,,,
01440.png,-26574.607262106594,-4893.392045462312,-26610.62547735,-4851.10748647,55.545438683069555,8.549158811569214,False,869,,,,,,,
01441.png,-26615.098195790786,-4897.784170604389,-26649.21614609,-4852.21400221,56.92692491354605,9.428551197052002,False,851,,,,,,,
01442.png,-26655.589129474978,-4902.176295746466,-26687.57864742,-4857.09870146,55.27493794668728,9.257243871688843,False,768,,,,,,,
01443.png,-26696.08006315917,-4906.568420888543,-26725.24039928,-4864.852104,50.89770424513381,9.573959589004517,False,540,,,,,,,
01444.png,-26736.570996843362,-4910.96054603062,-26762.48537474,-4873.67862642,45.40370592388425,9.846270322799683,False,485,,,,,,,
01445.png,-26777.061930527554,-4915.352671172697,-26799.53820922,-4883.08067061,39.32766359929468,10.13510537147522,False,482,,,,,,,
01446.png,-26817.552864211746,-4919.744796314774,-26836.47801959,-4892.98031293,32.77955272643084,10.603872299194336,False,479,,,,,,,
01447.png,-26858.043797895938,-4924.136921456851,-26872.95231192,-4904.1133752,24.964098123222566,11.494605779647827,False,581,,,,,,,
01448.png,-26814.479326528377,-4854.96720106563,-26908.7378636,-4917.79788021,113.28003377747154,1.6361122131347656,True,651,126.68844515039846,191.7752148438902,937.1565246582031,37,0.7953647978774582,0.148,0.9572417736053467
01449.png,-26848.671777642296,-4868.370669265795,-26944.63643938,-4931.92654998,115.10241646373112,4.100612163543701,False,806,,,,,,,
01450.png,-26887.776526645684,-5027.292523660766,-26981.25695665,-4943.58949303,125.47823767716241,0.9686264991760254,True,1193,234.36187487384075,185.41955137415886,869.5812530517578,51,0.7867714480694737,0.204,0.9486154019832611
01451.png,-26946.000303085963,-5084.826160794498,-27018.79367559,-4950.82637312,152.49530542715758,0.8442215919494629,True,1392,218.17579357678784,207.83693923859246,873.2181854248047,81,0.7619873901990674,0.324,0.9581132531166077
01452.png,-27012.950293418526,-5108.020269019452,-27056.78461016,-4952.95368859,161.14307831947275,0.7491092681884766,True,1530,205.71553644315776,200.82068230080876,863.6731109619141,76,0.7674806825036556,0.304,0.9618799090385437
01453.png,-27080.44281547296,-5094.843700274815,-27094.27753226,-4950.90318357,144.60384413225938,0.7933304309844971,True,1279,127.83404428089516,144.9665632711192,770.7568817138672,96,0.8119166150696322,0.384,0.9603747725486755
01454.png,-27143.304017844366,-5055.109791243982,-27130.90652633,-4945.83146757,109.97931542269323,0.8779067993164062,True,1107,64.03380417779653,109.91016644687308,710.6659393310547,136,0.8453420090030896,0.544,0.9566611349582672
01455.png,-27206.44618428907,-5032.589561101275,-27167.04033354,-4939.61204762,100.9833604432856,0.9148521423339844,True,1244,106.54374440352571,119.19967611933441,717.8101043701172,130,0.8339398186322093,0.52,0.9532209038734436
01456.png,-27263.860148142547,-5007.040218500743,-27202.74323633,-4931.97775694,96.79695266412416,0.9294867515563965,True,1229,101.29375604147933,114.99632301608155,708.9547271728516,110,0.8377945465225115,0.44,0.953091561794281
01457.png,-27322.59547324048,-4990.990806816616,-27238.18335808,-4923.2859311,108.20977488964728,0.9412565231323242,True,1379,143.11562123987414,135.70083136056604,735.3616333007812,96,0.8154638137001349,0.384,0.9496197700500488
01458.png,-27385.00780194123,-4977.600869635066,-27274.36378773,-4912.23524525,128.50977679548114,0.9780793190002441,True,1610,197.89822455849242,143.64179315152836,736.9989624023438,49,0.8050990564717903,0.196,0.9509996473789215
01459.png,-27442.83904958307,-4952.4115216949185,-27308.1516383,-4899.26875096,144.7924474533081,1.1510388851165771,True,1286,174.97188923580563,123.563082292671,755.4710235595703,93,0.8364423274496009,0.372,0.9460659623146057
01460.png,-27488.727188694727,-4927.529029757584,-27340.84809983,-4884.89406512,153.90245330438992,4.324650049209595,False,958,,,,,,,
01461.png,-27483.269153014975,-4900.499013993943,-27373.60884382,-4870.4904362,113.69212001696935,1.9905357360839844,True,824,33.5264258216692,97.37754240444849,707.7345275878906,50,0.8624095072253549,0.2,0.9460229277610779
01462.png,-27487.214254484003,-4879.78354494729,-27406.30177335,-4855.82075371,84.3862842359026,1.8240160942077637,True,1103,32.60694444221966,107.65283813971197,708.4773712158203,155,0.8480504212082758,0.62,0.9459787309169769
01463.png,-27474.065666591818,-4857.332109188162,-27438.18658051,-4840.65681267,39.56481179072103,1.8435311317443848,True,1058,73.34046177176464,103.25354392013502,704.0911712646484,155,0.8533520257970614,0.62,0.9440343677997589
01464.png,-27470.33293181404,-4826.905634215107,-27470.08763489,-4825.48173969,1.444868921243037,1.7133119106292725,True,1064,79.27287781834622,106.15929244119579,707.4915466308594,198,0.8499497372841609,0.792,0.9436241388320923
01465.png,-27489.752132660025,-4797.746425936502,-27502.67248511,-4811.12820454,18.60127699983571,1.4481658935546875,True,1537,51.16044935683291,107.25329424187503,708.7125091552734,356,0.8486645955075465,1.0,0.9458181262016296
01466.png,-27527.041993761846,-4781.382241153683,-27535.97291922,-4797.86448722,18.746356044034677,1.4494163990020752,True,2167,15.506784647940844,102.00410924333127,704.8637237548828,584,0.8552853469321067,1.0,0.9472684860229492
01467.png,-27569.967548087367,-4770.618977602879,-27569.44077029,-4784.99484089,14.385511464588324,1.726985216140747,True,2720,22.194944275071055,101.69768289683606,705.0075531005859,736,0.8557495129668115,1.0,0.9482809007167816
01468.png,-27608.60672246553,-4743.995737194058,-27603.12760556,-4772.2687967,28.799073177639226,1.8440277576446533,True,2641,58.11967626044394,103.93354509067153,709.5012817382812,779,0.853511828990592,1.0,0.9497042000293732
01469.png,-27649.78450712275,-4711.156358818335,-27637.67342405,-4760.79732317,51.09700260248381,2.1255695819854736,True,2596,101.48320198808385,116.44491831464485,725.5139617919922,633,0.8395001000021691,1.0,0.9507666230201721
01470.png,-27700.17086464891,-4687.425184384071,-27673.46886534,-4751.51327764,69.42823967431086,2.178192615509033,True,3026,104.90587783893176,110.15673772759189,713.1395721435547,501,0.8455327091210452,1.0,0.9523840546607971
01471.png,-27754.776040336565,-4668.792254481556,-27710.26174437,-4744.32092534,87.67042070756898,2.0771520137786865,True,3185,121.40177422818357,112.32963657992437,717.1029815673828,441,0.843356338674811,1.0,0.9538982510566711
01472.png,-27785.79543601091,-4670.575336189229,-27747.82813214,-4739.38613231,78.59034181119459,2.0580692291259766,True,3417,47.75550986208674,105.40032016738895,715.5758056640625,1383,0.8527055843236955,1.0,0.9568620026111603
01473.png,-27793.42505512117,-4669.019640888097,-27785.99778608,-4736.16788583,67.55776139118153,1.1304254531860352,True,3239,96.39036797649504,103.19050636516612,701.7420501708984,530,0.8529509435268476,1.0,0.9616620242595673
01474.png,-27810.224922143898,-4662.966063506458,-27824.57785881,-4735.31517853,73.75907561534892,0.7597932815551758,True,3106,111.30286856274503,109.53310070908657,706.0682983398438,462,0.8448689723549007,1.0,0.9645040035247803
01475.png,-27840.20648468699,-4649.916342891783,-27863.36420055,-4737.15640291,90.26133101153586,0.7601282596588135,True,3090,138.03323704367685,128.37991780821253,739.5123138427734,738,0.8263992155301593,1.0,0.9633285999298096
01476.png,-27887.345133070674,-4646.620450802182,-27903.59654445,-4742.20696821,96.95819038108739,0.7903435230255127,True,3377,110.52603024324185,122.1448528588668,735.6081848144531,1066,0.8339539235963285,1.0,0.9641497433185577
01477.png,-27937.72100894773,-4654.705469590618,-27941.93644096,-4750.3188195,95.70623045520075,0.8590357303619385,True,3517,89.4688681455573,116.5136325277737,729.8307037353516,1213,0.8403552605673557,1.0,0.9616860747337341
01478.png,-27983.680209456317,-4679.297759954594,-27979.8962939,-4761.17469625,81.96432586228808,0.896014928817749,True,3526,40.18585670977296,105.2394024102003,713.5891876220703,981,0.8525210243713264,1.0,0.9568841457366943
01479.png,-28033.386114432356,-4702.377539584216,-28017.66047386,-4773.7994397,73.13264378894031,0.9184093475341797,True,3458,54.80749195754248,107.87703807181785,716.2811431884766,733,0.8493928828118934,1.0,0.9543845653533936
01480.png,-28089.97067506183,-4729.573218424553,-28055.26076886,-4787.92922266,67.89845962072705,0.9366347789764404,True,3490,74.729868822714,107.52210718876434,710.3118743896484,535,0.8486269045112682,1.0,0.9522125720977783
01481.png,-28150.98627182004,-4755.802028217314,-28092.61453003,-4803.88687167,75.6267969007817,0.9542005062103271,True,3361,107.56153149474066,112.14339611503314,717.0027313232422,341,0.8435941856064197,1.0,0.951054185628891
01482.png,-28197.253619426006,-4796.860278074862,-28129.35725461,-4821.83602636,72.34434571983309,0.9691617488861084,True,3169,88.53984411696614,102.7480536456793,705.0963897705078,224,0.8542780034952081,0.896,0.9475385844707489
01483.png,-28240.049848515104,-4835.355632824453,-28166.24691054,-4840.61785085,73.99030066370321,1.006101369857788,True,2650,126.42030065477216,104.96488019362236,714.6809844970703,73,0.8531304421545686,0.292,0.9459859132766724
01484.png,-28281.163338109032,-4881.741758427987,-28203.73418143,-4858.88871887,80.73125615933907,1.1406798362731934,True,2154,151.89383523657537,129.131939602186,702.3391265869141,129,0.8161401882453633,0.516,0.9462084770202637
01485.png,-28324.317728258084,-4920.6167296193635,-28242.31707977,-4875.79592314,93.45058076826884,1.3526506423950195,True,1669,159.17163030399394,116.04577754045087,711.2237091064453,70,0.8368364608004331,0.28,0.9472990036010742
01486.png,-28364.27315377139,-4950.260786931553,-28281.97582633,-4890.94093986,101.447988450182,1.545464277267456,True,1480,121.69783652597918,101.75533375339056,719.2896423339844,78,0.8585335756772332,0.312,0.946609616279602
01487.png,-28395.08714840696,-4965.718229863248,-28322.50415212,-4905.0762888,94.58190295141799,2.323336362838745,True,1170,57.917460214489616,89.91785550040966,639.7281494140625,93,0.8594436471448585,0.372,0.9473224878311157
01488.png,-28433.932867301173,-4983.851432605348,-28363.80528024,-4918.95337652,95.54912951293261,2.53440260887146,True,964,91.93375221795102,158.12537304874044,790.0028686523438,106,0.7998420267530363,0.424,0.9481883943080902
01489.png,-28460.627047807007,-4996.065353340219,-28405.71391294,-4932.48092104,84.01447739445555,2.722036123275757,True,678,58.66982800377541,56.08259070406097,661.8263244628906,85,0.9152608643218065,0.34,0.9468627572059631
01490.png,-28498.040055561964,-5011.7155907817705,-28448.22510542,-4945.33943542,82.98989853142574,2.7345778942108154,True,610,72.94016797428714,146.18819395308336,721.2444915771484,40,0.7973111813534783,0.16,0.9433643817901611
01491.png,-28541.876797151126,-5023.217532480146,-28491.1580191,-4957.62242804,82.91629618786067,3.4999499320983887,False,552,,,,,,,
01492.png,-28585.71353874029,-5034.719474178521,-28534.20890169,-4969.98445749,82.72454305310563,3.771134853363037,False,496,,,,,,,
01493.png,-28629.55028032945,-5046.221415876896,-28577.23717946,-4983.16913798,81.92832398239723,4.041269779205322,False,526,,,,,,,
01494.png,-28673.387021918614,-5057.723357575271,-28619.86634085,-4997.82100936,80.32903972880445,4.482076644897461,False,531,,,,,,,
01495.png,-28717.223763507776,-5069.225299273646,-28661.80817438,-5014.71708167,77.73051720338022,4.7860236167907715,False,537,,,,,,,
01496.png,-28761.06050509694,-5080.727240972021,-28703.06833127,-5033.47998184,74.80237777412175,5.315113306045532,False,499,,,,,,,
01497.png,-28804.8972466861,-5092.229182670396,-28743.60725307,-5052.63361343,72.96761213670557,5.8158957958221436,False,474,,,,,,,
01498.png,-28848.733988275264,-5103.731124368771,-28783.82264336,-5071.30634482,72.55927940308422,5.853677272796631,False,507,,,,,,,
01499.png,-28892.570729864427,-5115.233066067146,-28824.10160971,-5089.14418002,73.27107471507605,6.664785861968994,False,564,,,,,,,
01500.png,-28936.40747145359,-5126.735007765521,-28864.38481447,-5106.31743786,74.86080603241442,7.20065975189209,False,672,,,,,,,
01501.png,-28980.24421304275,-5138.236949463896,-28904.9625883,-5122.61572451,76.88527617800807,7.7139575481414795,False,736,,,,,,,
01502.png,-29024.080954631914,-5149.738891162271,-28945.79537278,-5138.07132261,79.15026520369027,7.986793518066406,False,878,,,,,,,
01503.png,-29067.917696221077,-5161.240832860646,-28986.71575095,-5152.82449473,81.63694423076124,8.311484098434448,False,1035,,,,,,,
01504.png,-29105.167205204576,-5212.645764601671,-29027.34438563,-5167.10010623,90.17093901610387,5.266688585281372,True,1126,91.25704292306914,134.76683288575748,826.4128723144531,58,0.836925540004805,0.232,0.951388031244278
01505.png,-29146.264667886146,-5232.260683505103,-29067.4319174,-5181.9055985,93.54270220109,4.01427435874939,False,836,,,,,,,
01506.png,-29187.362130567715,-5251.875602408535,-29107.16766163,-5196.42722608,97.4970527024954,3.9607737064361572,False,680,,,,,,,
01507.png,-29228.459593249285,-5271.490521311967,-29146.33757893,-5211.23717113,101.8552475035403,4.549138307571411,False,597,,,,,,,
01508.png,-29269.557055930854,-5291.1054402153995,-29184.97628292,-5226.82189984,106.23690849374896,4.710124731063843,False,556,,,,,,,
01509.png,-29310.654518612424,-5310.720359118832,-29222.91211824,-5243.27937336,110.66623416036825,5.088501691818237,False,638,,,,,,,
01510.png,-29351.751981293994,-5330.335278022264,-29260.09916885,-5260.96804045,114.94368915821671,5.500507831573486,False,907,,,,,,,
01511.png,-29331.539625379297,-5275.518900078622,-29296.26193848,-5280.13391718,35.57827392961837,4.460698843002319,True,1132,36.968367435533544,101.88146070511613,690.9591827392578,40,0.852550681356872,0.16,0.9466568231582642
01512.png,-29309.393333414122,-5276.990741544004,-29333.00890147,-5301.0942641,33.74425661070591,1.7138009071350098,True,1443,104.50963660391348,103.5910808800626,692.2813568115234,64,0.8503627465035639,0.256,0.9473264515399933
01513.png,-29307.08217586998,-5290.90642358977,-29367.9065075,-5321.22194123,67.96050270586505,1.5502219200134277,True,1898,109.26839915315652,103.8167444919896,688.8750762939453,154,0.8492952524128037,0.616,0.9480897784233093
01514.png,-29325.133568399913,-5308.094170892811,-29404.04949791,-5341.58561568,85.7286463463314,1.26761794090271,True,2263,112.46297870394095,108.86068535873898,691.9198760986328,111,0.8426686541040759,0.444,0.9490275681018829
01515.png,-29351.20367691797,-5329.324602096077,-29438.74719255,-5360.67356877,92.98722944973892,0.9568283557891846,True,2494,105.29824314165512,135.38423680338704,651.307243347168,32,0.7921346059232711,0.128,0.9501290619373322
01516.png,-29378.174674496724,-5358.533400364275,-29473.60170814,-5379.02681322,97.60275979924886,0.9818470478057861,True,2714,108.46149232260619,124.39584327757197,698.0823211669922,112,0.8218034757424912,0.448,0.9505901336669922
01517.png,-29413.37927968268,-5388.426972584763,-29508.81083686,-5396.17780716,95.74579647118313,1.0212385654449463,True,2753,93.88845893647584,116.86143862674415,722.7646942138672,165,0.8383132995257172,0.66,0.9500741958618164
01518.png,-29456.214854596707,-5426.609837515615,-29544.22411538,-5412.48165978,89.13604988864302,0.9913673400878906,True,2798,93.61392047216573,119.79305398771272,733.1238861083984,258,0.836599166583422,1.0,0.9507128000259399
01519.png,-29505.78528986747,-5460.764595233748,-29579.98635583,-5427.3884528,81.36193872895119,0.9771642684936523,True,2950,93.98593968452131,122.87674588993481,739.4023590087891,378,0.8338161294823861,1.0,0.9525852501392365
01520.png,-29561.649628046765,-5480.615732568051,-29616.13499745,-5440.47405894,67.6757670120403,0.887296199798584,True,3089,62.10527440096734,109.82285611270797,721.9148101806641,634,0.8478728313037046,1.0,0.9552995264530182
01521.png,-29622.45449267977,-5496.9894296736975,-29652.58880416,-5452.11696448,54.051964450397705,0.9125640392303467,True,3292,58.67902911732977,106.22142683589425,713.0437164306641,654,0.851030975537356,1.0,0.9569863379001617
