drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
00393.png,3883,00388,260,22,76,0.658,1.772,"(0.529,0.904,0.924,0.688,0.989)",0.640,0.647,-7582.43960423,-15707.15783582,81.153,-7583.53834493,-15671.62134182,77.425,17.2668,-150.6753,16.1680,-115.1388,151.6615,17404.9921,116.2685,0.0000,0.0000,2.0279,0.3936
00394.png,4235,00394,1308,24,844,0.800,1.592,"(0.419,0.984,0.906,0.632,0.992)",0.566,0.634,-7564.86953013,-15697.56206859,90.677,-7537.55455558,-15682.45356175,85.521,0.0975,-131.5328,27.4125,-116.4243,131.5328,17398.3649,119.6079,0.0000,0.0000,2.3958,0.8081
00395.png,4064,00395,1160,26,800,0.793,1.676,"(0.492,0.999,0.910,0.721,0.996)",0.624,0.653,-7509.62762252,-15698.39492849,97.024,-7490.11050630,-15686.18032427,92.465,20.2306,-126.9767,39.7477,-114.7621,128.5782,17381.4348,121.4505,0.0000,0.0000,2.2680,0.7511
00396.png,4558,00396,1268,27,872,0.773,1.610,"(0.563,0.991,0.948,0.737,1.000)",0.677,0.677,-7472.64780016,-15681.88660718,102.452,-7445.82797114,-15681.52685954,98.397,22.3481,-109.1392,49.1679,-108.7795,111.4038,17358.8781,119.3753,0.0000,0.0000,2.3392,0.8253
00397.png,4606,00397,1406,28,946,0.785,1.611,"(0.720,0.995,0.984,0.821,1.000)",0.794,0.736,-7447.05022460,-15649.43376477,106.518,-7409.61012428,-15666.92791224,103.161,13.4677,-78.6345,50.9078,-96.1286,79.7794,17331.4914,108.7764,0.0000,0.0000,2.5295,0.9226
00398.png,4541,00398,1586,28,1041,0.793,1.638,"(0.820,0.999,0.995,0.879,1.000)",0.868,0.773,-7418.89893541,-15626.51232908,110.633,-7378.62655029,-15647.54289542,107.499,7.4405,-60.1168,47.7129,-81.1474,60.5755,17300.1837,94.1351,0.0000,0.0000,2.5462,0.9666
00399.png,4378,00399,1735,27,1068,0.777,1.699,"(0.925,0.999,1.000,0.947,1.000)",0.944,0.799,-7388.97456026,-15600.03422733,112.746,-7350.38859645,-15624.63533556,109.960,3.3227,-40.2544,41.9087,-64.8555,40.3913,17267.6011,77.2177,0.0000,0.0000,2.3809,0.9703
00400.png,4158,00401,1489,27,944,0.797,1.733,"(0.893,0.992,0.999,0.923,1.000)",0.921,0.791,-7359.13228465,-15602.13531352,114.291,-7320.70547182,-15607.28957057,111.568,-0.7529,-50.8436,37.6740,-55.9979,50.8492,17234.4256,67.4914,0.0000,0.0000,2.3800,0.9429
00401.png,4014,00401,1572,26,1005,0.801,1.751,"(0.933,0.999,1.000,0.950,1.000)",0.950,0.805,-7323.34127484,-15577.91638346,117.714,-7290.92126822,-15588.08311991,114.829,1.4099,-36.6257,33.8300,-46.7924,36.6528,17206.0909,57.7407,0.0000,0.0000,2.0836,0.9772
00402.png,3996,00403,1600,26,973,0.793,1.728,"(0.980,0.999,1.000,0.984,1.000)",0.985,0.821,-7306.53575990,-15553.98687197,120.569,-7266.65149154,-15566.72162474,117.781,-15.2814,-24.0173,24.6029,-36.7521,28.4667,17175.1724,44.2269,0.0000,0.0000,2.3533,0.9417
00403.png,3760,00403,1652,26,1039,0.785,1.749,"(0.972,1.000,1.000,0.978,1.000)",0.979,0.814,-7259.74312599,-15540.04636516,120.791,-7236.67503396,-15545.99191466,118.256,-1.9735,-22.6248,21.0946,-28.5703,22.7107,17145.2131,35.5140,0.0000,0.0000,2.2141,0.9695
00404.png,3819,00404,1645,26,1080,0.783,1.710,"(0.967,0.969,1.000,0.965,1.000)",0.971,0.813,-7205.21002097,-15527.52646462,121.820,-7201.05699993,-15526.40649388,119.216,19.2238,-23.6491,23.3769,-22.5291,30.4768,17114.1212,32.4660,0.0000,0.0000,2.3880,0.9734
00405.png,4006,00405,1612,25,994,0.792,1.653,"(0.962,0.949,1.000,0.948,1.000)",0.958,0.814,-7161.79718576,-15515.30223273,124.465,-7164.11777430,-15507.46787485,121.680,29.9685,-26.0600,27.6479,-18.2257,39.7144,17081.0810,33.1147,0.0000,0.0000,2.1045,0.9682
00406.png,4068,00406,1649,25,1043,0.770,1.695,"(0.944,0.930,1.000,0.929,1.000)",0.942,0.796,-7126.93812232,-15503.78262860,127.512,-7128.71185409,-15488.26696373,124.607,33.2027,-30.3155,31.4289,-14.7999,44.9605,17047.4059,34.7392,0.0000,0.0000,2.2287,0.9737
00407.png,4177,00407,1693,25,1065,0.794,1.626,"(0.949,0.942,1.000,0.940,1.000)",0.951,0.814,-7099.78707824,-15484.95344372,129.931,-7096.42686252,-15468.43843763,127.125,29.8768,-28.5249,33.2370,-12.0099,41.3073,17014.1549,35.3403,0.0000,0.0000,2.5293,0.9567
00408.png,4198,00408,1681,24,1038,0.778,1.691,"(0.962,0.952,1.000,0.953,1.000)",0.961,0.808,-7074.06340841,-15466.20498962,131.811,-7066.69637683,-15447.87749564,129.054,26.1605,-28.0173,33.5275,-9.6898,38.3319,16982.0949,34.8996,0.0000,0.0000,2.3540,0.9727
00409.png,4125,00409,1637,25,1035,0.769,1.706,"(0.961,0.944,1.000,0.947,1.000)",0.955,0.801,-7046.67118987,-15445.07093244,134.347,-7038.38202938,-15426.46717006,131.507,25.0353,-26.1893,33.3245,-7.5856,36.2305,16950.8460,34.1769,0.0000,0.0000,2.7089,0.9838
00410.png,4040,00410,1506,25,1006,0.758,1.694,"(0.939,0.937,1.000,0.929,1.000)",0.942,0.792,-7016.44250427,-15428.68975721,136.568,-7010.97659507,-15404.86364130,133.726,27.7235,-30.2598,33.1895,-6.4337,41.0396,16919.3479,33.8073,0.0000,0.0000,2.6754,0.9819
00411.png,3770,00411,1471,24,942,0.725,1.655,"(0.958,0.960,1.000,0.956,1.000)",0.963,0.795,-6995.65975074,-15402.61377644,138.788,-6986.06657140,-15382.27981219,135.955,22.0064,-25.7397,31.5996,-5.4057,33.8646,16888.2103,32.0586,0.0000,0.0000,2.3377,0.9595
00412.png,3595,00412,1446,24,916,0.776,1.749,"(0.971,0.982,1.000,0.972,1.000)",0.976,0.810,-6975.86203932,-15375.10858612,140.578,-6963.62683628,-15358.97027946,137.825,16.2557,-20.8446,28.4909,-4.7063,26.4338,16857.3623,28.8770,0.0000,0.0000,2.4837,0.9862
00413.png,3569,00413,1440,25,861,0.715,1.740,"(0.995,0.994,1.000,0.994,1.000)",0.995,0.800,-6960.03971171,-15342.26242637,142.292,-6942.87503916,-15333.47335283,139.547,7.2615,-11.5002,24.4261,-2.7112,13.6009,16827.0915,24.5761,0.0000,0.0000,2.4479,0.9775
00414.png,3501,00414,1383,24,890,0.714,1.643,"(0.976,0.989,1.000,0.976,1.000)",0.981,0.801,-6933.18970413,-15328.35209391,142.749,-6922.28542558,-15309.78902703,140.138,9.8544,-21.8108,20.7587,-3.2477,23.9336,16795.5162,21.0112,0.0000,0.0000,2.2583,0.9664
00415.png,3577,00415,1493,25,983,0.773,1.666,"(0.966,0.980,1.000,0.966,1.000)",0.972,0.814,-6903.39643697,-15306.43127714,143.755,-6900.61095422,-15286.72030762,141.099,16.0164,-24.9291,18.8019,-5.2181,29.6308,16765.9583,19.5126,0.0000,0.0000,2.4036,0.9727
00416.png,3743,00416,1613,25,1064,0.790,1.715,"(0.967,0.967,1.000,0.965,1.000)",0.971,0.815,-6875.68406116,-15280.41004770,146.075,-6878.16707455,-15262.68952882,143.273,20.8704,-24.8598,18.3874,-7.1392,32.4589,16736.3772,19.7247,0.0000,0.0000,2.4034,0.9839
00417.png,3906,00417,1625,24,1140,0.814,1.679,"(0.955,0.952,1.000,0.947,1.000)",0.956,0.818,-6848.22306165,-15256.40991712,148.426,-6855.72904394,-15238.06076115,145.602,26.4195,-27.7989,18.9136,-9.4498,38.3507,16705.2855,21.1429,0.0000,0.0000,2.1744,0.9840
00418.png,4178,00418,1619,25,1140,0.820,1.667,"(0.888,0.827,1.000,0.834,1.000)",0.860,0.775,-6802.35051198,-15245.13174298,150.130,-6831.44284917,-15213.19281523,147.264,51.5161,-44.5232,22.4238,-12.5843,68.0898,16673.6190,25.7136,0.0000,0.0000,2.2930,0.9695
00419.png,4131,00419,1586,25,1078,0.829,1.548,"(0.823,0.738,1.000,0.736,1.000)",0.785,0.752,-6770.11695207,-15224.08440754,153.546,-6807.58680223,-15187.74434197,150.352,64.7708,-52.8820,27.3010,-16.5419,83.6168,16640.9532,31.9215,0.0000,0.0000,2.2635,0.9553
00420.png,4087,00420,1705,24,1205,0.822,1.638,"(0.891,0.806,0.999,0.825,1.000)",0.846,0.771,-6762.02092798,-15183.49243553,158.079,-6786.64183640,-15160.22429299,154.763,55.9231,-43.1033,31.3022,-19.8351,70.6066,16607.8523,37.0575,0.0000,0.0000,2.3371,0.9554
00421.png,4068,00421,1750,23,1211,0.814,1.587,"(0.944,0.809,0.997,0.865,1.000)",0.854,0.777,-6746.11570102,-15141.08822158,160.986,-6767.84145517,-15129.32832780,157.881,57.0088,-32.9973,35.2830,-21.2374,65.8697,16574.1276,41.1815,0.0000,0.0000,2.0872,0.9630
00422.png,4157,00422,1788,22,1231,0.801,1.666,"(0.961,0.793,0.997,0.858,1.000)",0.845,0.761,-6728.40261148,-15101.58544963,164.258,-6750.80845530,-15096.07190089,161.074,62.1352,-26.8982,39.7294,-21.3846,67.7074,16538.2027,45.1190,0.0000,0.0000,2.2566,0.9596
00423.png,4408,00423,1846,22,1344,0.812,1.570,"(0.963,0.777,0.995,0.853,1.000)",0.833,0.768,-6715.19826614,-15066.01886219,168.063,-6735.79297855,-15061.80248855,164.814,65.0847,-25.5801,44.4900,-21.3637,69.9312,16500.8508,49.3536,0.0000,0.0000,2.4134,0.9463
00424.png,4776,00424,1931,22,1326,0.807,1.624,"(0.971,0.659,0.981,0.783,1.000)",0.747,0.720,-6687.57002133,-15029.04374575,171.797,-6722.04350911,-15026.05876315,168.340,84.9468,-23.6417,50.4733,-20.6567,88.1754,16463.5734,54.5368,0.0000,0.0000,2.2616,0.9008
00425.png,5303,00425,2034,21,1484,0.819,1.581,"(0.994,0.729,0.985,0.837,1.000)",0.801,0.754,-6691.31053260,-14980.73471586,175.260,-6711.34294086,-14987.60817578,171.972,76.4635,-11.0874,56.4311,-17.9608,77.2632,16425.5237,59.2205,0.0000,0.0000,2.2244,0.9061
00426.png,5205,00427,1824,21,1330,0.816,1.651,"(0.996,0.734,0.981,0.848,1.000)",0.805,0.749,-6688.48269523,-14931.98055277,179.498,-6703.58902270,-14946.77670804,176.088,77.4922,1.6449,62.3858,-13.1512,77.5096,16386.2973,63.7570,0.0000,0.0000,2.2181,0.8548
00427.png,4680,00427,1709,21,1289,0.823,1.542,"(0.984,0.764,0.989,0.876,1.000)",0.828,0.771,-6694.10560640,-14870.81123055,-176.100,-6699.37416297,-14900.41805204,-179.438,73.1323,27.0695,67.8638,-2.5373,77.9814,16346.2707,67.9112,0.0000,0.0000,2.3855,0.8485
00428.png,4849,00428,1695,20,1273,0.821,1.611,"(0.977,0.752,0.990,0.861,1.000)",0.818,0.760,-6698.19525818,-14832.88095132,-172.433,-6699.28568389,-14855.93806668,-175.715,73.2281,30.0266,72.1377,6.9695,79.1451,16302.6147,72.4735,0.0000,0.0000,2.1212,0.8615
00429.png,4788,00429,1736,21,1204,0.791,1.595,"(0.978,0.766,0.994,0.861,1.000)",0.827,0.756,-6706.29029925,-14803.20330909,-168.809,-6702.88839105,-14814.42406655,-172.080,71.7548,25.5425,75.1567,14.3217,76.1655,16262.6456,76.5091,0.0000,0.0000,2.3199,0.8931
00430.png,4345,00430,1658,22,1164,0.797,1.618,"(0.982,0.858,0.998,0.912,1.000)",0.895,0.788,-6736.48463838,-14772.73548455,-164.916,-6713.35265200,-14775.39931135,-168.067,50.4887,22.4998,73.6207,19.8360,55.2752,16227.3426,76.2461,0.0000,0.0000,2.2163,0.9456
00431.png,3985,00431,1556,22,1095,0.794,1.776,"(0.985,0.841,0.996,0.895,1.000)",0.882,0.768,-6744.12558477,-14742.17005840,-161.916,-6724.95266376,-14738.49706870,-165.018,53.7355,20.1893,72.9084,23.8622,57.4031,16197.6730,76.7140,0.0000,0.0000,2.0192,0.9337
00432.png,3938,00432,1482,22,1000,0.788,1.720,"(0.967,0.748,0.990,0.828,1.000)",0.811,0.737,-6743.81120202,-14703.77673841,-160.020,-6736.23339707,-14701.51476474,-163.031,66.9756,26.2877,74.5534,28.5497,71.9498,16170.2852,79.8329,0.0000,0.0000,1.9456,0.9350
00433.png,3810,00438,593,23,259,0.759,1.696,"(0.952,0.897,0.994,0.910,1.000)",0.918,0.781,-6754.20762453,-14702.63858839,-157.313,-6748.67228223,-14673.81619940,-160.302,71.8883,-4.0854,77.4236,24.7370,72.0043,16142.2889,81.2794,0.0000,0.0000,1.9800,0.5937
00434.png,3693,00434,1453,23,989,0.832,1.675,"(0.977,0.935,0.998,0.954,1.000)",0.950,0.821,-6812.05208500,-14650.32923942,-153.748,-6772.00677413,-14641.19817280,-156.679,31.1430,17.4052,71.1883,26.5362,35.6767,16124.1952,75.9733,0.0000,0.0000,2.0024,0.9584
00435.png,3506,00434,1361,23,915,0.834,1.692,"(0.975,0.900,0.998,0.926,1.000)",0.924,0.808,-6828.77010564,-14608.48843719,-151.640,-6794.58099450,-14606.30255667,-154.462,32.9475,28.9993,67.1366,31.1852,43.8919,16106.2047,74.0259,0.0000,0.0000,1.8983,0.9559
00436.png,3493,00436,1516,22,1045,0.822,1.621,"(0.960,0.946,1.000,0.948,1.000)",0.956,0.826,-6851.95512855,-14583.83698811,-149.246,-6819.04822732,-14574.40999314,-152.026,29.8200,24.1534,62.7269,33.5804,38.3747,16085.1072,71.1499,0.0000,0.0000,2.0131,0.9800
00437.png,3374,00437,1510,22,1079,0.837,1.584,"(0.987,0.988,1.000,0.986,1.000)",0.988,0.849,-6890.09409228,-14565.67120919,-145.518,-6848.66785307,-14547.05615464,-148.316,12.9642,13.6043,54.3904,32.2193,18.7922,16067.8832,63.2171,0.0000,0.0000,2.0397,0.9756
00438.png,3448,00438,1493,22,1081,0.830,1.672,"(0.974,0.984,1.000,0.974,1.000)",0.979,0.835,-6909.28521901,-14531.85178525,-143.525,-6876.28916681,-14518.10791909,-146.212,16.1222,19.3556,49.1182,33.0995,25.1905,16057.8900,59.2298,0.0000,0.0000,1.9288,0.9724
00439.png,3533,00432,108,22,63,0.669,1.602,"(1.000,0.997,0.998,0.973,1.000)",0.981,0.856,-6974.98364482,-14458.53961794,-141.790,-6916.49993547,-14475.71601797,-144.378,-26.1817,65.3889,32.3020,48.2125,70.4357,16044.7618,58.0333,0.0000,0.0000,1.8536,0.4735
00440.png,3680,00440,1452,22,1038,0.828,1.591,"(0.889,0.961,0.999,0.894,1.000)",0.913,0.809,-6944.10722754,-14454.63478694,-140.350,-6940.10535465,-14445.56458372,-142.986,28.9455,42.9622,32.9473,52.0325,51.8034,16024.0675,61.5866,0.0000,0.0000,2.0516,0.9840
00441.png,3795,00441,1555,22,1132,0.800,1.628,"(0.927,0.972,1.000,0.931,1.000)",0.943,0.812,-6973.92816833,-14437.44514762,-136.495,-6965.08355460,-14418.70587880,-139.360,24.4674,35.0738,33.3120,53.8131,42.7648,16008.0773,63.2893,0.0000,0.0000,2.3404,0.9804
00442.png,3934,00442,1627,21,1176,0.802,1.587,"(0.961,0.985,1.000,0.964,1.000)",0.969,0.828,-7008.14864769,-14424.18790536,-133.323,-6992.95069327,-14396.75362553,-136.071,16.8061,24.3696,32.0041,51.8038,29.6027,15997.1948,60.8925,0.0000,0.0000,2.3680,0.9704
00443.png,4028,00443,1595,24,1180,0.808,1.596,"(0.955,0.971,1.000,0.960,1.000)",0.964,0.827,-7030.49580018,-14398.15022892,-131.542,-7020.88401457,-14375.25783353,-134.154,22.1266,27.4064,31.7384,50.2988,35.2235,15991.9314,59.4751,0.0000,0.0000,2.6289,0.9714
00444.png,4125,00444,1553,26,1083,0.799,1.632,"(0.913,0.947,1.000,0.920,1.000)",0.930,0.805,-7051.38666725,-14365.16076329,-130.137,-7048.34192254,-14351.76315282,-132.733,30.0046,38.2923,33.0493,51.6899,48.6474,15986.2784,61.3523,0.0000,0.0000,2.5572,0.9755
00445.png,4002,00445,1546,29,1001,0.760,1.733,"(0.966,0.987,1.000,0.971,1.000)",0.974,0.805,-7097.68205453,-14359.42696384,-127.012,-7079.04151426,-14331.86905306,-129.761,13.7164,23.1069,32.3569,50.6648,26.8713,15978.3111,60.1157,0.0000,0.0000,2.5556,0.9831
00446.png,3911,00446,1482,30,940,0.742,1.696,"(0.971,0.982,1.000,0.975,1.000)",0.977,0.804,-7126.46369938,-14339.52214101,-123.861,-7110.41334642,-14313.37125452,-126.621,15.8546,22.9731,31.9050,49.1240,27.9129,15976.0779,58.5755,0.0000,0.0000,2.3360,0.9894
00447.png,3730,00447,1519,33,889,0.727,1.727,"(0.961,0.983,1.000,0.968,1.000)",0.969,0.793,-7157.61436921,-14318.38743118,-122.031,-7142.67037838,-14295.41542323,-124.659,16.6241,25.0399,31.5681,48.0119,30.0559,15975.5816,57.4603,0.0000,0.0000,2.5283,0.9980
00448.png,3580,00448,1450,35,862,0.788,1.841,"(0.955,0.982,1.000,0.964,1.000)",0.965,0.801,-7190.93060562,-14298.12780205,-120.473,-7175.99344612,-14278.13099864,-123.029,16.1880,27.2691,31.1251,47.2659,31.7121,15975.2707,56.5936,0.0000,0.0000,2.4763,0.9780
00449.png,3560,00449,1348,38,863,0.821,1.689,"(0.885,0.977,1.000,0.910,1.000)",0.913,0.799,-7216.34079288,-14265.56358133,-118.128,-7208.89331195,-14258.98668191,-120.778,24.5670,42.9484,32.0145,49.5253,49.4783,15975.8983,58.9719,0.0000,0.0000,2.6155,0.9713
00450.png,3703,00450,1481,39,1049,0.841,1.643,"(0.852,0.978,0.998,0.887,1.000)",0.888,0.797,-7254.50647157,-14241.02710357,-114.812,-7243.84719644,-14239.69457174,-117.585,21.2156,52.1963,31.8749,53.5288,56.3431,15975.1596,62.3004,0.0000,0.0000,2.8694,0.9779
00451.png,3631,00451,1532,39,1079,0.858,1.637,"(0.838,0.989,0.996,0.881,1.000)",0.879,0.799,-7298.35931891,-14224.16123169,-111.014,-7281.69675832,-14221.98429320,-113.844,13.1935,55.7216,29.8561,57.8985,57.2622,15975.9373,65.1431,0.0000,0.0000,2.9312,0.9548
00452.png,3865,00452,1723,40,1245,0.854,1.653,"(0.952,0.999,1.000,0.966,1.000)",0.965,0.837,-7344.41841029,-14238.31367275,-107.636,-7322.73191963,-14212.95052685,-110.269,3.8001,30.3582,25.4866,55.7213,30.5951,15979.9448,61.2734,0.0000,0.0000,2.9928,0.9818
00453.png,4016,00453,1792,41,1349,0.866,1.647,"(0.994,0.999,1.000,0.996,1.000)",0.995,0.856,-7388.88579078,-14245.13180522,-105.296,-7365.72497165,-14209.91690144,-107.766,-3.4569,13.8898,19.7040,49.1047,14.3135,15993.1397,52.9104,0.0000,0.0000,3.3132,0.9752
00454.png,4217,00454,1936,40,1447,0.865,1.622,"(1.000,0.993,1.000,0.991,1.000)",0.993,0.857,-7433.28070657,-14248.79368524,-104.827,-7409.27531117,-14208.91262799,-107.124,-10.2932,1.7264,13.7122,41.6075,10.4369,16011.9523,43.8087,0.0000,0.0000,3.3817,0.9300
00455.png,4301,00455,1939,41,1425,0.838,1.652,"(0.999,0.994,1.000,0.992,1.000)",0.994,0.846,-7470.78008536,-14240.20136308,-104.411,-7451.14066053,-14205.50946988,-106.677,-10.1485,2.6199,9.4910,37.3118,10.4812,16031.6987,38.4999,0.0000,0.0000,3.1794,0.9476
00456.png,4340,00456,1862,40,1346,0.826,1.631,"(0.960,0.986,1.000,0.974,1.000)",0.969,0.832,-7515.60461138,-14265.12970302,-103.983,-7492.70729297,-14206.40876871,-106.206,-17.3148,-29.3839,5.5826,29.3370,34.1060,16048.5023,29.8634,0.0000,0.0000,3.4391,0.9421
00457.png,4365,00457,1883,40,1387,0.838,1.604,"(0.978,0.986,1.000,0.982,1.000)",0.982,0.845,-7552.11405526,-14249.84609511,-105.769,-7534.13394745,-14205.66134549,-107.787,-16.1928,-21.2203,1.7873,22.9644,26.6929,16069.0452,23.0339,0.0000,0.0000,3.2278,0.9351
00458.png,4188,00458,1845,39,1337,0.830,1.628,"(0.999,0.992,1.000,0.990,1.000)",0.992,0.845,-7583.51854674,-14220.00817140,-106.228,-7573.59466253,-14198.59842946,-108.336,-10.1404,1.4063,-0.2165,22.8161,10.2375,16086.8049,22.8171,0.0000,0.0000,3.1049,0.9520
00459.png,4268,00459,1778,39,1343,0.840,1.622,"(0.998,0.994,1.000,0.993,1.000)",0.995,0.850,-7619.74363030,-14208.88829540,-104.149,-7612.39510575,-14190.75623551,-106.449,-8.9694,5.7068,-1.6208,23.8388,10.6309,16098.8390,23.8939,0.0000,0.0000,3.3820,0.9490
00460.png,4578,00460,1858,39,1408,0.843,1.537,"(0.999,0.992,1.000,0.990,1.000)",0.993,0.857,-7660.15423900,-14215.40867720,-103.436,-7651.69398640,-14187.02626265,-105.619,-11.8433,-7.0108,-3.3830,21.3716,13.7628,16111.5804,21.6377,0.0000,0.0000,3.3625,0.9308
00461.png,4614,00461,1845,38,1375,0.824,1.569,"(0.990,0.990,1.000,0.987,1.000)",0.989,0.847,-7700.66240789,-14217.94286399,-103.433,-7691.09294523,-14184.16205866,-105.535,-14.8133,-15.4026,-5.2438,18.3782,21.3699,16127.5404,19.1117,0.0000,0.0000,3.1752,0.9321
00462.png,4566,00462,1842,38,1337,0.814,1.582,"(0.997,0.989,1.000,0.985,1.000)",0.989,0.842,-7739.23026305,-14206.16064770,-103.487,-7730.44909154,-14179.47104998,-105.565,-15.9214,-9.4379,-7.1403,17.2517,18.5085,16143.8940,18.6709,0.0000,0.0000,3.0795,0.9314
00463.png,4572,00463,1891,36,1363,0.807,1.657,"(0.998,0.992,1.000,0.990,1.000)",0.993,0.835,-7773.16058133,-14197.53989209,-103.465,-7768.51901540,-14173.94394992,-105.537,-12.5149,-6.5501,-7.8734,17.0458,14.1254,16158.6437,18.7763,0.0000,0.0000,3.0376,0.9302
00464.png,4615,00464,1871,35,1303,0.825,1.590,"(0.986,0.998,1.000,0.991,1.000)",0.989,0.845,-7805.25737179,-14204.03892234,-103.440,-7804.72776357,-14171.36509493,-105.487,-7.2975,-18.5918,-6.7679,14.0821,19.9727,16172.1394,15.6240,0.0000,0.0000,3.0073,0.9366
00465.png,4641,00465,1922,33,1407,0.805,1.557,"(0.952,0.999,0.999,0.969,1.000)",0.965,0.830,-7839.97881489,-14213.23528842,-103.877,-7840.19925935,-14169.99378907,-105.856,-4.6037,-33.4075,-4.8242,9.8340,33.7233,16187.3472,10.9535,0.0000,0.0000,2.7852,0.9437
00466.png,4543,00466,1826,31,1338,0.809,1.566,"(0.977,1.000,1.000,0.985,1.000)",0.983,0.839,-7876.68369121,-14197.81803568,-105.765,-7875.84206510,-14166.59771267,-107.608,-3.6645,-23.9804,-2.8229,7.2399,24.2588,16203.0309,7.7708,0.0000,0.0000,2.7601,0.9388
00467.png,4234,00467,1765,29,1292,0.835,1.615,"(0.985,0.996,1.000,0.990,1.000)",0.989,0.846,-7918.50082457,-14187.06363330,-105.274,-7912.87005035,-14161.27763128,-107.290,-7.6913,-19.5044,-2.0606,6.2816,20.9661,16216.2304,6.6109,0.0000,0.0000,2.5299,0.9511
00468.png,4204,00468,1711,27,1233,0.824,1.654,"(0.999,0.998,1.000,0.998,1.000)",0.998,0.844,-7953.81110476,-14168.35689617,-105.428,-7949.72731620,-14153.44388434,-107.405,-5.0333,-7.2397,-0.9495,7.6733,8.8175,16229.8798,7.7318,0.0000,0.0000,2.3292,0.9357
00469.png,4171,00469,1739,26,1194,0.801,1.646,"(0.999,1.000,1.000,0.999,1.000)",0.999,0.838,-7987.54314405,-14161.97269723,-105.011,-7985.68867627,-14145.73930225,-107.024,-0.6995,-7.2408,1.1549,8.9926,7.2745,16241.0643,9.0665,0.0000,0.0000,2.2946,0.9554
00470.png,4004,00470,1731,22,1172,0.784,1.632,"(0.995,0.999,1.000,0.997,1.000)",0.996,0.832,-8027.46398524,-14161.68507376,-105.073,-8022.42222975,-14139.32016797,-107.032,-2.3094,-13.1503,2.7323,9.2146,13.3516,16252.2981,9.6111,0.0000,0.0000,1.9760,0.9487
00471.png,3404,00471,1347,22,910,0.784,1.628,"(0.904,0.999,0.998,0.937,1.000)",0.929,0.800,-8073.31174065,-14188.34859480,-105.177,-8060.10892986,-14136.49783453,-107.086,-8.1481,-46.4774,5.0547,5.3733,47.1863,16264.8660,7.3772,0.0000,0.0000,1.9876,0.8811
00472.png,2912,00477,198,22,60,0.611,1.839,"(0.969,0.999,0.938,0.977,1.000)",0.954,0.817,-8074.36439329,-14166.97775453,-105.718,-8089.83477346,-14132.83195966,-107.577,29.2607,-32.3891,13.7903,1.7567,43.6491,16281.0733,13.9017,0.0000,0.0000,1.9096,0.5309
00473.png,2549,00473,964,22,603,0.746,1.698,"(0.993,0.999,1.000,0.995,1.000)",0.994,0.813,-8145.20029566,-14144.32028840,-106.189,-8129.01909209,-14124.93500588,-108.044,-3.0785,-17.6743,13.1027,1.7110,17.9404,16292.2165,13.2139,0.0000,0.0000,1.9956,0.9007
00474.png,2125,00474,765,22,431,0.699,1.710,"(0.995,0.988,1.000,0.985,1.000)",0.988,0.795,-8175.20336953,-14108.42778803,-104.584,-8166.63754249,-14112.57837065,-106.692,5.4837,10.1709,14.0495,6.0203,11.5550,16304.7278,15.2850,0.0000,0.0000,1.6583,0.8659
00475.png,1696,00469,312,22,88,0.578,1.521,"(0.980,1.000,0.976,0.988,1.000)",0.981,0.768,-8259.76846675,-14112.34502296,-103.549,-8212.81662191,-14102.11888079,-105.621,-40.1807,-0.9487,6.7712,9.2774,40.1919,16313.8240,11.4856,0.0000,0.0000,1.5872,0.4768
00476.png,1062,00473,108,23,29,0.614,1.135,"(0.944,0.946,0.995,0.928,1.000)",0.942,0.811,-8285.26515778,-14115.48293397,-103.584,-8257.99887007,-14095.03954881,-105.475,-26.5392,-10.7836,0.7271,9.6598,28.6464,16328.9828,9.6871,0.0000,0.0000,1.6465,0.6479
00477.png,715,00482,82,23,24,0.350,1.644,"(0.913,0.855,0.270,0.190,1.000)",0.372,0.363,-8479.83826682,-14075.80815871,-105.644,-8302.73670053,-14083.51476867,-106.477,-182.1021,22.3133,-5.0005,14.6067,183.4640,16346.0249,15.4389,0.0000,0.0000,1.5626,0.5047
00478.png,661,00475,30,23,10,0.382,1.279,"(0.907,0.863,0.437,0.764,1.000)",0.580,0.501,-8366.40110791,-14101.94233104,-104.183,-8342.32468316,-14073.51885793,-106.138,-29.7747,-10.4288,-5.6983,17.9947,31.5483,16358.3709,18.8754,0.0000,0.0000,1.3992,0.7242
00479.png,849,00482,134,23,24,0.246,1.860,"(0.975,0.878,0.889,0.738,1.000)",0.801,0.579,-8367.63434303,-14081.27711168,-105.291,-8378.68694725,-14063.78856663,-106.877,7.4591,3.2177,-3.5935,20.7063,8.1235,16370.2594,21.0158,0.0000,0.0000,1.4591,0.7022
00480.png,1023,00486,164,23,48,0.600,1.489,"(0.998,0.999,0.995,0.997,1.000)",0.996,0.838,-8388.14322160,-14095.19112207,-104.172,-8403.44888979,-14065.97830649,-106.043,25.3346,-17.5747,10.0289,11.6381,30.8336,16380.0152,15.3631,0.0000,0.0000,1.5191,0.5525
