drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
01165.png,1515,01163,76,18,33,0.408,1.640,"(0.791,0.989,0.823,0.996)",0.835,0.621,-17147.59630977,-2680.78300648,-30.346,-17129.51518628,-2658.65357838,-31.310,-29.7455,-46.2102,-11.6644,-24.0808,54.9562,17328.4112,26.7571,0.0000,0.0000,1.3074,0.6298
01166.png,1718,01165,79,18,27,0.368,1.426,"(0.799,0.922,0.837,0.988)",0.834,0.601,-17168.42360913,-2702.51319848,-31.843,-17157.59053092,-2700.72410531,-31.686,-25.2703,-32.2380,-14.4372,-30.4489,40.9619,17365.8332,33.6982,0.0000,0.0000,0.7762,0.7229
01167.png,1727,01166,78,18,22,0.425,0.933,"(0.749,0.799,0.712,0.945)",0.747,0.586,-17177.18062045,-2732.13199546,-33.244,-17181.92550816,-2739.78680012,-32.848,-7.9272,-24.6449,-12.6721,-32.2997,25.8885,17400.5182,34.6966,0.0000,0.0000,0.9531,0.7694
01168.png,1631,01169.png,41,19,14,0.190,1.853,"(0.509,0.998,0.362,0.924)",0.496,0.343,N/A,N/A,N/A,-17208.15058544,-2780.40614059,-32.848,N/A,N/A,-13.7952,-37.3547,N/A,39.8207,39.8207,N/A,0.0000,0.3436
01169.png,1547,01159,40,20,17,0.227,1.834,"(0.691,0.732,0.732,0.991)",0.729,0.478,-17037.43765877,-2423.79435766,-25.164,-17189.02707380,-2737.79980534,-27.008,185.2571,358.8812,33.6677,44.8758,403.8761,17463.7307,56.1012,0.0000,0.0000,0.7299,0.6232
01170.png,1488,01160.png,23,18,9,0.315,0.536,"(0.840,0.344,0.890,0.859)",0.500,0.407,N/A,N/A,N/A,-17207.23766903,-2773.52734462,-27.008,N/A,N/A,46.8538,52.9725,N/A,70.7203,70.7203,N/A,0.0000,0.3085
01171.png,1242,01170.png,10,19,4,0.260,0.000,"(0.408,0.980,0.000,0.312)",0.170,0.215,N/A,N/A,N/A,-17225.44826425,-2809.25488390,-27.008,N/A,N/A,57.7426,57.9901,N/A,81.8356,81.8356,N/A,0.0000,0.2988
01172.png,1032,N/A,N/A,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-17243.65885948,-2844.98242319,-27.008,N/A,N/A,72.3973,68.1785,N/A,99.4469,99.4469,N/A,0.0000,0.3083
01173.png,817,01174,44,24,21,0.424,1.817,"(0.666,0.999,0.694,0.988)",0.735,0.579,-17311.87916008,-2963.87474927,-34.219,-17285.89518647,-2910.77370379,-33.599,29.0374,-16.3584,55.0214,36.7427,33.3282,17500.5893,66.1617,0.0000,0.0000,0.8483,0.9199
01174.png,864,01174.png,14,20,7,0.202,0.000,"(0.017,0.946,0.001,0.948)",0.191,0.197,N/A,N/A,N/A,-17309.73057400,-2946.65007834,-33.599,N/A,N/A,56.1509,34.6640,N/A,65.9888,65.9888,N/A,0.0000,0.8414
01175.png,875,01174,66,20,19,0.398,1.691,"(0.733,0.998,0.696,1.000)",0.760,0.579,-17394.19849092,-3063.36103753,-35.958,-17356.67737697,-3011.38037735,-35.644,-3.6375,-48.2749,33.8836,3.7058,48.4117,17588.2908,34.0857,0.0000,0.0000,1.3795,0.7289
01176.png,974,01174,67,20,25,0.309,1.530,"(0.715,1.000,0.680,0.998)",0.748,0.528,-17438.72198832,-3110.34243975,-36.764,-17399.05829825,-3065.86091545,-36.481,-23.4066,-61.7224,16.2571,-17.2409,66.0115,17648.7103,23.6968,0.0000,0.0000,1.3768,0.5881
01177.png,994,01176,70,19,16,0.324,1.819,"(0.904,0.975,0.926,1.000)",0.923,0.623,-17469.22908316,-3113.34103829,-36.718,-17439.76076989,-3107.24343891,-36.708,-29.0908,-31.3997,0.3775,-25.3021,42.8044,17701.6515,25.3049,0.0000,0.0000,1.3582,0.7944
01178.png,1111,01176,82,19,24,0.362,1.409,"(0.666,0.679,0.679,0.977)",0.700,0.531,-17491.43343105,-3164.96575879,-34.783,-17473.52117857,-3150.55702501,-35.142,-26.6071,-49.6408,-8.6949,-35.2321,56.3219,17749.6582,36.2891,0.0000,0.0000,1.3467,0.4150
01179.png,1207,01176,101,20,24,0.395,1.617,"(0.920,0.990,0.922,0.997)",0.935,0.665,-17527.23321978,-3223.65652778,-35.874,-17509.07126148,-3200.15762357,-35.672,-37.6956,-74.9413,-19.5337,-51.4424,83.8878,17790.0495,55.0262,0.0000,0.0000,1.4058,0.5100
01180.png,1346,01177,38,20,15,0.241,1.495,"(0.941,0.996,0.956,1.000)",0.954,0.597,-17560.00827077,-3243.01726654,-35.855,-17542.80076015,-3241.43661149,-35.787,-44.6185,-59.5615,-27.4110,-57.9808,74.4203,17834.9892,64.1338,0.0000,0.0000,1.3812,0.5635
01181.png,1456,01183.png,21,20,6,0.222,0.354,"(0.408,0.635,0.142,0.965)",0.300,0.261,N/A,N/A,N/A,-17572.08042152,-3282.05339182,-35.787,N/A,N/A,-31.8543,-65.0559,N/A,72.4360,72.4360,N/A,0.0000,1.0151
01182.png,1603,01184,166,21,30,0.302,1.644,"(0.825,0.989,0.830,1.000)",0.859,0.581,-17563.76477247,-3228.18625731,-35.951,-17591.48683237,-3297.96264910,-36.175,1.3125,22.4464,-26.4096,-47.3300,22.4847,17912.2308,54.1996,0.0000,0.0000,1.3742,0.8206
01183.png,1441,01186,128,20,29,0.477,1.586,"(0.866,0.987,0.876,0.994)",0.892,0.684,-17555.68118682,-3252.33896705,-33.826,-17599.89536129,-3310.90692359,-34.045,34.3688,31.9311,-9.8454,-26.6369,46.9128,17932.8907,28.3981,0.0000,0.0000,1.5782,0.7914
01184.png,1369,01186,203,20,48,0.481,1.746,"(0.984,0.998,0.977,1.000)",0.982,0.732,-17574.17764401,-3303.15147714,-33.042,-17609.56335542,-3333.99267793,-33.015,41.1784,14.8785,5.7927,-15.9627,43.7839,17940.3837,16.9813,0.0000,0.0000,0.7637,0.7882
01185.png,1190,01185,213,20,53,0.384,1.894,"(0.943,0.999,0.957,0.996)",0.956,0.670,-17610.63548078,-3379.61639417,-35.279,-17628.39861639,-3372.09667418,-34.755,30.5614,-27.6708,12.7983,-20.1510,41.2271,17952.3905,23.8717,0.0000,0.0000,0.7887,0.8481
01186.png,1168,01187,120,20,35,0.448,1.497,"(0.999,1.000,0.999,0.998)",0.999,0.723,-17649.04902262,-3372.42817946,-36.482,-17651.45367267,-3398.24834432,-36.202,18.8272,13.0881,16.4226,-12.7321,22.9295,17978.9300,20.7800,0.0000,0.0000,1.3749,0.8551
01187.png,1234,01188,153,19,28,0.538,1.762,"(0.979,0.992,0.986,0.996)",0.983,0.760,-17709.90313928,-3372.74893332,-35.180,-17683.55012399,-3417.03662068,-35.352,-14.9668,46.2845,11.3862,1.9968,48.6442,18006.7225,11.5600,0.0000,0.0000,1.5324,0.9802
01188.png,1105,01189,120,19,31,0.449,2.052,"(0.994,1.000,0.995,1.000)",0.995,0.722,-17733.47745589,-3411.88862346,-32.542,-17712.19399184,-3442.55809164,-32.925,-11.7071,41.3511,9.5764,10.6816,42.9764,18040.8144,14.3459,0.0000,0.0000,1.4119,0.9639
01189.png,962,01192,75,20,28,0.328,1.763,"(0.989,0.994,0.982,0.985)",0.984,0.656,-17706.03729539,-3435.14562802,-33.118,-17728.52173600,-3468.24013499,-32.990,42.1758,53.0239,19.6913,19.9294,67.7520,18072.2994,28.0166,0.0000,0.0000,0.7533,0.6541
01190.png,1043,01190,205,19,43,0.394,1.930,"(0.985,0.983,0.991,1.000)",0.986,0.690,-17767.95081406,-3526.40640680,-34.458,-17754.67838565,-3507.76848258,-34.153,6.7113,-3.1111,19.9837,15.5268,7.3973,18092.5985,25.3067,0.0000,0.0000,0.7374,0.8590
01191.png,1186,01190,139,19,41,0.528,1.897,"(0.987,0.954,0.986,0.998)",0.965,0.746,-17771.31302572,-3599.18357014,-35.678,-17777.92599901,-3556.04609605,-35.288,29.8794,-40.7358,23.2664,2.4017,50.5191,18127.0047,23.3900,0.0000,0.0000,1.4088,0.7259
01192.png,1184,01194,112,19,24,0.310,1.585,"(0.958,0.961,0.973,1.000)",0.964,0.637,-17803.14340776,-3547.98470234,-38.146,-17801.56684039,-3582.25153308,-37.613,25.1974,45.3305,26.7740,11.0637,51.8630,18160.6847,28.9698,0.0000,0.0000,1.2676,0.7295
01193.png,1326,01194,161,20,41,0.286,1.410,"(0.955,0.992,0.970,0.997)",0.965,0.625,-17840.05368976,-3601.24215017,-35.712,-17828.65327737,-3612.83474154,-36.015,15.4256,26.9929,26.8260,15.4003,31.0896,18189.6851,30.9323,0.0000,0.0000,1.3662,0.7947
01194.png,1348,01197,154,20,41,0.404,1.583,"(0.685,0.997,0.712,1.000)",0.751,0.577,-17851.44442510,-3616.41680993,-31.170,-17851.64357298,-3641.21189798,-32.095,31.1218,46.9006,30.9227,22.1055,56.2870,18221.5051,38.0114,0.0000,0.0000,1.5394,0.7592
01195.png,1317,01197,248,19,58,0.447,1.877,"(0.674,0.967,0.768,0.980)",0.744,0.595,-17885.34038774,-3662.69135502,-30.463,-17874.98932258,-3673.67937692,-30.744,24.2209,35.7796,34.5720,24.7916,43.2069,18247.4289,42.5423,0.0000,0.0000,0.7815,0.8416
01196.png,1254,01196,191,19,54,0.386,1.767,"(0.954,0.973,0.962,0.999)",0.961,0.674,-17927.92304874,-3731.94206649,-36.587,-17903.89216623,-3714.77471169,-35.680,8.4208,1.6836,32.4516,18.8510,8.5874,18276.0998,37.5296,0.0000,0.0000,0.7385,0.8521
01197.png,1178,01199,153,20,44,0.494,1.990,"(0.887,1.000,0.910,1.000)",0.912,0.703,-17931.72145384,-3739.43261791,-31.974,-17928.45161263,-3746.64166165,-32.424,31.4649,29.2008,34.7347,21.9918,42.9270,18315.9034,41.1113,0.0000,0.0000,1.6746,0.7455
01198.png,1103,01198,188,20,48,0.448,1.598,"(0.970,1.000,0.979,1.000)",0.977,0.713,-17990.78924853,-3806.51919893,-31.416,-17960.28547200,-3788.96561267,-31.516,-0.7788,-2.9582,29.7250,14.5954,3.0590,18344.7405,33.1150,0.0000,0.0000,0.7119,0.8716
01199.png,1096,01197,110,19,33,0.356,1.869,"(0.997,1.000,0.997,1.000)",0.998,0.677,-18028.67328284,-3881.48852263,-33.246,-17993.23618812,-3838.73116550,-32.913,-12.1551,-42.9253,23.2820,-0.1680,44.6131,18384.8977,23.2826,0.0000,0.0000,0.6961,0.7856
01200.png,1116,N/A,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18017.23369836,-3875.80698532,-32.913,N/A,N/A,25.6735,-2.4442,N/A,25.7896,25.7896,N/A,0.0000,0.2946
01201.png,1049,01209.png,7,21,4,0.196,0.000,"(0.368,0.913,0.000,0.927)",0.221,0.208,N/A,N/A,N/A,-18041.23120860,-3912.88280514,-32.913,N/A,N/A,28.0113,-4.8329,N/A,28.4251,28.4251,N/A,0.0000,0.2644
01202.png,917,N/A,N/A,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18065.22871884,-3949.95862495,-32.913,N/A,N/A,30.5907,-7.4475,N/A,31.4842,31.4842,N/A,0.0000,0.2961
01203.png,800,N/A,N/A,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18089.22622909,-3987.03444477,-32.913,N/A,N/A,33.5537,-10.2759,N/A,35.0919,35.0919,N/A,0.0000,0.2981
01204.png,759,N/A,N/A,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18113.22373933,-4024.11026459,-32.913,N/A,N/A,36.9998,-13.4026,N/A,39.3525,39.3525,N/A,0.0000,0.3474
01205.png,1012,01206.png,40,34,9,0.229,1.439,"(0.494,0.199,0.044,0.765)",0.176,0.203,N/A,N/A,N/A,-18137.22124957,-4061.18608440,-32.913,N/A,N/A,40.6480,-16.7007,N/A,43.9451,43.9451,N/A,0.0000,0.4117
01206.png,960,01209,84,37,26,0.446,1.159,"(0.776,0.912,0.848,0.998)",0.819,0.632,-18163.73436866,-4050.09715657,-34.095,-18169.31300920,-4070.13435181,-34.466,41.6619,27.9733,36.0833,7.9361,50.1819,18617.8843,36.9457,0.0000,0.0000,1.0439,0.5973
01207.png,1076,01206,76,22,35,0.416,1.981,"(0.915,0.983,0.944,0.996)",0.933,0.675,-18241.22360912,-4156.00931229,-35.503,-18213.61692796,-4125.12555687,-35.301,-8.2989,-44.7390,19.3078,-13.8552,45.5022,18650.9127,23.7646,0.0000,0.0000,1.4371,0.6834
01208.png,1083,01208,174,21,49,0.382,1.694,"(0.995,0.998,0.994,0.999)",0.995,0.689,-18250.13018899,-4175.67912515,-37.692,-18243.27604490,-4166.31608021,-37.252,10.2304,-31.4359,17.0846,-22.0729,33.0587,18708.2474,27.9123,0.0000,0.0000,1.3762,0.8496
01209.png,1176,01210,234,22,71,0.435,1.880,"(0.949,0.998,0.963,0.998)",0.960,0.697,-18263.14321987,-4182.91584401,-38.811,-18268.41138723,-4196.41358445,-38.511,24.6787,-6.0961,19.4105,-19.5939,25.4205,18747.7014,27.5806,0.0000,0.0000,1.5812,0.8251
01210.png,1235,01210,271,22,64,0.483,1.682,"(0.942,0.992,0.953,0.997)",0.954,0.718,-18298.20577079,-4237.71673633,-40.205,-18296.98191034,-4233.14124231,-39.878,17.3078,-28.8181,18.5316,-24.2426,33.6161,18779.2083,30.5143,0.0000,0.0000,1.4476,0.9260
01211.png,1187,01212,132,22,30,0.566,1.720,"(0.849,1.000,0.890,1.000)",0.883,0.725,-18331.08538100,-4249.47805815,-38.859,-18326.73790261,-4262.98206568,-38.943,12.5125,-9.0136,16.8600,-22.5176,15.4211,18816.1135,28.1301,0.0000,0.0000,1.5628,0.7302
01212.png,1158,01212,126,22,38,0.634,1.598,"(0.965,1.000,0.974,1.000)",0.973,0.803,-18372.96130128,-4298.40442045,-38.868,-18360.07798579,-4298.31827641,-38.813,-1.2416,-26.7928,11.6417,-26.7067,26.8216,18851.2201,29.1338,0.0000,0.0000,1.4522,0.8411
01213.png,1151,01213,152,22,46,0.626,1.586,"(0.997,0.999,0.993,1.000)",0.995,0.810,-18398.05031105,-4335.23414136,-39.320,-18390.97322843,-4334.10307882,-39.187,1.6259,-32.7225,8.7030,-31.5914,32.7628,18891.9503,32.7683,0.0000,0.0000,1.4584,0.8022
01214.png,1207,01213,138,23,45,0.626,1.473,"(0.990,1.000,0.991,1.000)",0.992,0.809,-18444.86360501,-4377.72514694,-42.229,-18426.30548598,-4371.94801586,-41.860,-16.2214,-43.4251,2.3367,-37.6479,46.3559,18930.5931,37.7204,0.0000,0.0000,1.4292,0.7004
01215.png,1241,01214,134,23,40,0.605,1.979,"(0.910,0.999,0.939,0.998)",0.931,0.768,-18469.63399294,-4416.05392069,-42.554,-18459.92517458,-4408.63510096,-42.386,-13.1794,-51.7399,-3.4706,-44.3211,53.3921,18975.4664,44.4567,0.0000,0.0000,1.6049,0.8283
01216.png,1288,01214,58,23,17,0.505,1.571,"(0.551,0.991,0.675,0.949)",0.648,0.576,-18507.55776055,-4471.02960671,-43.217,-18493.84863076,-4447.07338897,-42.943,-23.2462,-77.2460,-9.5371,-53.2897,80.6680,19017.2618,54.1364,0.0000,0.0000,1.5196,0.5389
01217.png,1259,01217.png,17,23,7,0.324,0.000,"(0.233,0.991,0.391,0.948)",0.396,0.360,N/A,N/A,N/A,-18525.63533900,-4481.22797071,-42.943,N/A,N/A,-13.3164,-58.6159,N/A,60.1095,60.1095,N/A,0.0000,1.1070
01218.png,1181,N/A,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18557.42204723,-4515.38255245,-42.943,N/A,N/A,-16.8514,-64.6701,N/A,66.8296,66.8296,N/A,0.0000,1.0788
01219.png,1177,01222,68,28,17,0.459,1.225,"(0.459,0.884,0.455,0.989)",0.552,0.505,-18538.17727140,-4474.06218412,-46.060,-18579.47960432,-4530.40956176,-45.911,31.0909,4.2185,-10.2114,-52.1289,31.3758,19137.8413,53.1196,0.0000,0.0000,1.4892,0.4330
01220.png,1215,01226,57,24,15,0.371,1.054,"(0.813,0.780,0.652,0.919)",0.707,0.539,-18540.43226953,-4433.88368231,-43.918,-18594.96280106,-4530.35473756,-44.543,58.0075,71.5523,3.4769,-24.9188,92.1119,19162.4581,25.1602,0.0000,0.0000,1.6109,0.3815
01221.png,1192,01224.png,94,24,21,0.397,0.996,"(0.004,0.999,0.002,0.498)",0.152,0.274,N/A,N/A,N/A,-18624.17921627,-4560.04057206,-44.543,N/A,N/A,3.7513,-27.6742,N/A,27.9273,27.9273,N/A,0.0000,1.1937
01222.png,1203,01222,147,24,37,0.339,1.984,"(0.947,0.993,0.960,0.994)",0.958,0.649,-18693.75098097,-4573.64908508,-46.807,-18667.48630753,-4583.79295076,-46.938,-35.0821,-13.4595,-8.8174,-23.6034,37.5754,19209.7568,25.1966,0.0000,0.0000,1.4807,0.7158
01223.png,1155,01226,98,24,17,0.301,0.958,"(0.549,0.922,0.666,0.996)",0.643,0.472,-18673.99320750,-4562.36021691,-45.369,-18692.81445420,-4602.22055054,-45.769,14.1757,24.5193,-4.6456,-15.3410,28.3222,19258.7808,16.0290,0.0000,0.0000,1.4975,0.6310
01224.png,1159,01225,183,25,50,0.369,2.131,"(0.930,0.971,0.949,0.995)",0.943,0.656,-18718.22197098,-4638.97960308,-46.018,-18721.29171526,-4633.15309111,-45.857,-0.4154,-25.3656,-3.4851,-19.5391,25.3690,19286.5387,19.8474,0.0000,0.0000,1.4577,0.7770
01225.png,1122,01228,111,24,25,0.329,1.555,"(0.984,0.966,0.985,0.985)",0.971,0.650,-18715.58154657,-4632.92624499,-47.139,-18741.49524792,-4653.79311058,-46.832,32.2746,7.0872,6.3609,-13.7797,33.0436,19321.7187,15.1770,0.0000,0.0000,1.4848,0.7960
01226.png,1086,01224.png,14,24,6,0.235,0.000,"(0.555,1.000,0.562,0.999)",0.645,0.440,N/A,N/A,N/A,-18770.81050828,-4681.29097750,-46.832,N/A,N/A,7.5290,-15.2622,N/A,17.0182,17.0182,N/A,0.0000,1.1540
01227.png,976,01227.png,25,24,9,0.204,0.638,"(0.694,0.909,0.100,0.992)",0.330,0.267,N/A,N/A,N/A,-18800.12576863,-4708.78884443,-46.832,N/A,N/A,9.0778,-17.2412,N/A,19.4850,19.4850,N/A,0.0000,0.9276
01228.png,854,01225.png,5,28,4,0.195,0.000,"(0.201,0.093,0.126,0.982)",0.196,0.195,N/A,N/A,N/A,-18829.44102899,-4736.28671135,-46.832,N/A,N/A,11.1105,-19.9370,N/A,22.8238,22.8238,N/A,0.0000,0.9256
01229.png,873,01229.png,5,30,4,0.148,0.000,"(0.253,0.976,0.417,0.973)",0.414,0.281,N/A,N/A,N/A,-18858.75628934,-4763.78457828,-46.832,N/A,N/A,13.8446,-23.4066,N/A,27.1945,27.1945,N/A,0.0000,0.9443
01230.png,783,N/A,N/A,33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18888.07154970,-4791.28244521,-46.832,N/A,N/A,17.3975,-27.7244,N/A,32.7309,32.7309,N/A,0.0000,0.8961
01231.png,790,01214.png,10,35,5,0.243,0.000,"(0.053,0.153,0.016,0.900)",0.122,0.182,N/A,N/A,N/A,-18917.38681005,-4818.78031213,-46.832,N/A,N/A,21.8920,-33.1164,N/A,39.6983,39.6983,N/A,0.0000,0.9413
01232.png,762,N/A,N/A,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18946.70207041,-4846.27817906,-46.832,N/A,N/A,27.2532,-39.7553,N/A,48.1998,48.1998,N/A,0.0000,0.9853
01233.png,804,N/A,N/A,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18976.01733077,-4873.77604599,-46.832,N/A,N/A,33.2226,-47.2713,N/A,57.7782,57.7782,N/A,0.0000,1.0125
01234.png,981,01209.png,9,44,5,0.224,0.000,"(0.000,0.573,0.000,0.028)",0.060,0.142,N/A,N/A,N/A,-19005.33259112,-4901.27391291,-46.832,N/A,N/A,39.7869,-55.4341,N/A,68.2344,68.2344,N/A,0.0000,1.0744
01235.png,1171,01222.png,7,46,4,0.141,0.000,"(0.027,0.215,0.000,0.001)",0.024,0.083,N/A,N/A,N/A,-19034.64785148,-4928.77177984,-46.832,N/A,N/A,48.3114,-63.4610,N/A,79.7577,79.7577,N/A,0.0000,1.1047
01236.png,1335,N/A,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19063.96311183,-4956.26964676,-46.832,N/A,N/A,55.9268,-72.8539,N/A,91.8449,91.8449,N/A,0.0000,1.1878
01237.png,1549,01206.png,12,52,8,0.188,0.879,"(0.000,0.870,0.000,0.831)",0.170,0.179,N/A,N/A,N/A,-19093.27837219,-4983.76751369,-46.832,N/A,N/A,63.8784,-82.6609,N/A,104.4666,104.4666,N/A,0.0000,1.1726
01238.png,1771,01200.png,6,54,4,0.169,0.000,"(0.358,0.000,0.293,0.938)",0.159,0.164,N/A,N/A,N/A,-19122.59363254,-5011.26538062,-46.832,N/A,N/A,72.0801,-92.6961,N/A,117.4227,117.4227,N/A,0.0000,1.1963
01239.png,1885,01226.png,12,57,4,0.146,0.000,"(0.022,0.118,0.000,0.000)",0.014,0.080,N/A,N/A,N/A,-19151.90889290,-5038.76324754,-46.832,N/A,N/A,80.5452,-102.8982,N/A,130.6735,130.6735,N/A,0.0000,1.2561
01240.png,1879,01230.png,11,59,5,0.273,0.433,"(0.000,0.968,0.000,0.000)",0.097,0.185,N/A,N/A,N/A,-19181.22415325,-5066.26111447,-46.832,N/A,N/A,89.0881,-113.0024,N/A,143.8966,143.8966,N/A,0.0000,1.2910
01241.png,1867,N/A,N/A,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19210.53941361,-5093.75898140,-46.832,N/A,N/A,97.8485,-123.1511,N/A,157.2913,157.2913,N/A,0.0000,1.3373
01242.png,1567,N/A,N/A,65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19239.85467396,-5121.25684832,-46.832,N/A,N/A,106.9586,-133.5492,N/A,171.1010,171.1010,N/A,0.0000,1.3805
01243.png,1490,N/A,N/A,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19269.16993432,-5148.75471525,-46.832,N/A,N/A,116.3718,-144.3091,N/A,185.3848,185.3848,N/A,0.0000,1.2605
01244.png,1415,01233.png,7,70,5,0.215,0.000,"(0.000,0.008,0.000,0.974)",0.098,0.157,N/A,N/A,N/A,-19298.48519467,-5176.25258217,-46.832,N/A,N/A,126.0831,-155.9918,N/A,200.5751,200.5751,N/A,0.0000,1.2913
01245.png,1254,01232.png,8,72,5,0.168,0.317,"(0.000,0.894,0.000,0.000)",0.089,0.129,N/A,N/A,N/A,-19327.80045503,-5203.75044910,-46.832,N/A,N/A,136.0112,-168.3836,N/A,216.4534,216.4534,N/A,0.0000,1.3399
01246.png,1360,01248.png,7,75,4,0.154,0.000,"(0.000,0.456,0.000,0.000)",0.046,0.100,N/A,N/A,N/A,-19357.11571538,-5231.24831603,-46.832,N/A,N/A,145.9888,-181.0782,N/A,232.5984,232.5984,N/A,0.0000,1.3123
01247.png,1473,01199.png,34,78,9,0.234,0.979,"(0.000,0.576,0.000,0.001)",0.058,0.146,N/A,N/A,N/A,-19386.43097574,-5258.74618295,-46.832,N/A,N/A,155.8886,-194.1546,N/A,248.9925,248.9925,N/A,0.0000,1.3998
01248.png,1464,01250.png,60,80,16,0.504,1.479,"(0.286,0.687,0.335,0.636)",0.366,0.435,N/A,N/A,N/A,-19415.74623609,-5286.24404988,-46.832,N/A,N/A,165.6380,-207.4081,N/A,265.4318,265.4318,N/A,0.0000,1.5032
01249.png,1571,01250,44,83,15,0.399,1.364,"(0.714,0.999,0.761,1.000)",0.776,0.588,-19610.51478364,-5115.60238549,-66.677,-19611.01881161,-5117.80530358,-66.717,9.8119,-22.3227,9.3079,-24.5256,24.3839,20158.0324,26.2325,0.0000,0.0000,2.0639,0.5687
01250.png,1079,01253.png,25,24,8,0.311,0.388,"(0.369,0.999,0.136,0.773)",0.310,0.310,N/A,N/A,N/A,-19647.43954756,-5133.47780814,-66.717,N/A,N/A,12.0196,-25.9681,N/A,28.6150,28.6150,N/A,0.0000,0.2880
01251.png,875,01253,25,22,13,0.255,1.047,"(0.647,0.998,0.763,0.988)",0.728,0.492,-19645.13419574,-5179.00462521,-77.192,-19666.79561302,-5160.80953360,-75.205,53.8651,-58.3615,32.2037,-40.1664,79.4198,20346.2061,51.4822,0.0000,0.0000,0.6454,0.3647
01252.png,1150,01253,34,23,14,0.310,1.363,"(0.867,0.988,0.912,1.000)",0.897,0.603,-19709.19538610,-5175.12920942,-78.219,-19706.77059560,-5172.27061989,-77.607,29.7572,-42.6094,32.1820,-39.7508,51.9716,20372.0642,51.1450,0.0000,0.0000,0.6217,0.3831
01253.png,1158,01251.png,23,23,8,0.209,0.266,"(0.575,0.899,0.732,0.996)",0.665,0.437,N/A,N/A,N/A,-19745.38720813,-5180.75633867,-77.607,N/A,N/A,33.8952,-37.4719,N/A,50.5275,50.5275,N/A,0.0000,0.2835
01254.png,980,01255.png,6,23,4,0.166,0.000,"(0.081,0.077,0.148,0.951)",0.172,0.169,N/A,N/A,N/A,-19784.00382066,-5189.24205745,-77.607,N/A,N/A,35.8161,-35.9779,N/A,50.7661,50.7661,N/A,0.0000,0.2745
01255.png,890,N/A,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19822.62043320,-5197.72777624,-77.607,N/A,N/A,37.8832,-34.9992,N/A,51.5760,51.5760,N/A,0.0000,0.2384
01256.png,970,N/A,N/A,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19861.23704573,-5206.21349502,-77.607,N/A,N/A,39.9023,-34.6973,N/A,52.8782,52.8782,N/A,0.0000,0.2500
01257.png,901,N/A,N/A,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19899.85365826,-5214.69921380,-77.607,N/A,N/A,41.7738,-35.2182,N/A,54.6385,54.6385,N/A,0.0000,0.2632
01258.png,861,N/A,N/A,33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19938.47027079,-5223.18493258,-77.607,N/A,N/A,43.5866,-36.4047,N/A,56.7899,56.7899,N/A,0.0000,0.3973
01259.png,699,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19977.08688333,-5231.67065137,-77.607,N/A,N/A,45.3895,-38.1411,N/A,59.2870,59.2870,N/A,0.0000,0.3128
01260.png,622,N/A,N/A,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-20015.70349586,-5240.15637015,-77.607,N/A,N/A,47.0575,-40.3940,N/A,62.0168,62.0168,N/A,0.0000,0.3210
01261.png,537,01263.png,7,40,4,0.212,0.000,"(0.000,0.832,0.002,0.356)",0.119,0.166,N/A,N/A,N/A,-20054.32010839,-5248.64208893,-77.607,N/A,N/A,50.1729,-42.6102,N/A,65.8252,65.8252,N/A,0.0000,0.3251
01262.png,502,N/A,N/A,43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-20092.93672093,-5257.12780771,-77.607,N/A,N/A,51.5026,-45.1392,N/A,68.4840,68.4840,N/A,0.0000,0.3612
